frame,labelimageId,trackId,lineageId,parentTrackId,mergerLabelId,Convexity_0,Number_of_Defects_0,Mean_Defect_Displacement_0,Mean_Defect_Area_0,Variance_of_Defect_Area_0,Convex_Hull_Center_0,Convex_Hull_Center_1,Object_Center_0,Object_Center_1,Object_Area_0,Kurtosis_of_Intensity_0,Maximum_intensity_0,Mean_Intensity_0,Minimum_intensity_0,Principal_components_of_the_object_0,Principal_components_of_the_object_1,Principal_components_of_the_object_2,Principal_components_of_the_object_3,Radii_of_the_object_0,Radii_of_the_object_1,Skewness_of_Intensity_0,Total_Intensity_0,Variance_of_Intensity_0,Average_Branch_Length_0,Number_of_Branches_0,Diameter_0,Euclidean_Diameter_0,Number_of_Holes_0,Center_of_the_Skeleton_0,Center_of_the_Skeleton_1,Terminal_1_0,Terminal_1_1,Terminal_2_0,Terminal_2_1,Length_of_the_Skeleton_0,Bounding_Box_Maximum_0,Bounding_Box_Maximum_1,Bounding_Box_Minimum_0,Bounding_Box_Minimum_1,Size_in_pixels_0,Center_of_the_object_0,Center_of_the_object_1
226,6,18,18,0,0,0.711640,5,22.391479,87.199997,12875.200195,788.500000,893.000000,783.713745,894.228638,1076.000000,-0.438443,58.000000,36.833645,7.000000,0.997246,0.074166,0.074166,-0.997246,14.045971,6.579815,-0.361727,39633.000000,97.454666,9.442611,34,63.455845,56.089214,0,788,894,761.000000,905.000000,816.000000,894.000000,321.048767,816,906,761,880,1076.000000,783,894
226,7,8,8,0,0,0.695869,5,18.917257,85.400002,9177.299805,448.500000,1026.000000,445.160706,1025.730835,977.000000,-1.039037,53.000000,29.357216,7.000000,0.999107,-0.042240,-0.042240,-0.999107,13.978817,6.127695,0.261846,28682.000000,120.690208,9.896798,29,57.041630,50.921509,0,448,1026,425.000000,1036.000000,473.000000,1019.000000,287.007141,474,1039,423,1013,977.000000,445,1025
226,8,9,9,0,0,0.563567,5,23.947615,184.000000,56388.000000,854.500000,1198.000000,846.967163,1196.075806,1188.000000,-0.784686,56.000000,35.441078,6.000000,0.999484,-0.032128,-0.032128,-0.999484,16.838711,6.342684,-0.389461,42104.000000,126.438446,9.798218,37,74.970566,60.166435,0,852,1195,830.000000,1213.000000,888.000000,1197.000000,362.534058,888,1213,821,1183,1188.000000,846,1196
227,1,17,17,0,0,0.563285,5,23.669151,180.800003,70151.203125,1189.000000,54.500000,1182.860229,56.490566,1166.000000,-0.903068,59.000000,36.088337,12.000000,0.971099,0.238678,0.238678,-0.971099,17.692614,5.696460,-0.126716,42079.000000,118.286362,9.465620,41,76.284271,68.117546,0,1187,59,1223.000000,63.000000,1155.000000,59.000000,388.090393,1223,69,1155,40,1166.000000,1182,56
227,2,10,10,0,0,0.643659,4,25.414305,158.750000,26054.250000,315.500000,212.000000,309.297302,213.061905,1147.000000,-0.886169,51.000000,34.752399,12.000000,0.993432,0.114420,0.114420,-0.993432,15.780340,6.139704,-0.362623,39861.000000,80.360664,9.071909,41,72.041634,64.776543,0,315,214,348.000000,215.000000,284.000000,205.000000,371.948273,348,225,283,199,1147.000000,309,213
227,3,15,15,0,0,0.776680,4,12.310152,28.250000,146.916672,650.000000,362.500000,650.697205,362.849884,393.000000,-0.324068,19.000000,11.340967,5.000000,0.742469,0.669880,0.669880,-0.742469,5.647936,5.588686,-0.318177,4457.000000,7.201807,8.154541,18,26.313709,15.000000,0,651,363,639.000000,364.000000,648.000000,352.000000,146.781754,661,373,639,352,393.000000,650,362
227,4,19,19,0,0,0.763986,5,12.621711,27.000000,389.500000,581.500000,551.500000,581.176208,551.984009,437.000000,-0.290075,18.000000,10.627003,4.000000,0.984232,0.176881,0.176881,-0.984232,6.580259,5.445445,-0.220165,4644.000000,6.069111,7.188253,21,29.313709,25.019993,0,581,552,569.000000,556.000000,594.000000,557.000000,150.953323,594,562,569,541,437.000000,581,551
227,5,-1,-1,0,0,0.622727,4,7.609289,20.750000,266.250000,607.500000,554.000000,606.051086,553.839417,137.000000,-0.029275,14.000000,10.934306,7.000000,0.993868,-0.110570,-0.110570,-0.993868,4.916249,2.431375,-0.138057,1498.000000,1.871597,4.547131,13,21.071068,19.235384,0,607,553,598.000000,557.000000,617.000000,554.000000,59.112698,617,559,598,549,137.000000,606,553
227,6,12,12,0,0,0.555556,4,20.993950,136.000000,17848.666016,720.000000,658.500000,727.173523,659.866150,680.000000,-1.150135,55.000000,34.155884,17.000000,0.999951,-0.009912,-0.009912,-0.999951,11.461836,5.729469,0.278842,23226.000000,93.087463,28.520815,2,57.041630,50.487621,0,721,662,745.000000,668.000000,695.000000,661.000000,57.041630,745,670,695,647,680.000000,727,659
227,7,18,18,0,0,0.676884,5,22.485212,101.199997,11990.700195,761.500000,894.000000,756.696228,894.447144,1060.000000,-0.344849,58.000000,36.185848,8.000000,0.999996,0.002792,0.002792,-0.999996,14.170042,6.428909,-0.392328,38357.000000,99.885269,9.244794,33,64.455841,58.249462,0,760,894,733.000000,904.000000,790.000000,892.000000,305.078217,790,907,733,881,1060.000000,756,894
227,8,8,8,0,0,0.638889,4,26.088503,169.000000,49352.667969,432.500000,1032.500000,425.456512,1030.517578,1196.000000,-0.852069,55.000000,32.992474,6.000000,0.994846,-0.101397,-0.101397,-0.994846,17.897045,5.896513,-0.243944,39459.000000,108.851952,9.923292,34,76.798988,71.028160,0,431,1030,397.000000,1028.000000,468.000000,1026.000000,337.391907,468,1045,397,1020,1196.000000,425,1030
227,9,9,9,0,0,0.535135,4,26.264725,258.000000,86816.664062,835.500000,1198.500000,825.883850,1196.373779,1188.000000,-0.659653,57.000000,35.633839,6.000000,0.998272,-0.058771,-0.058771,-0.998272,17.736296,6.210363,-0.480654,42333.000000,128.464417,27.735281,4,82.627419,65.969688,0,832,1195,808.000000,1213.000000,872.000000,1197.000000,110.941124,872,1213,799,1184,1188.000000,825,1196
228,1,17,17,0,0,0.468750,4,19.376194,318.750000,110508.250000,1189.500000,47.500000,1189.431152,45.559113,1125.000000,-0.835935,59.000000,36.758221,7.000000,0.466299,-0.884627,0.884627,0.466299,16.642731,5.706462,-0.304765,41353.000000,130.814438,9.235286,45,71.669044,63.505905,0,1190,48,1209.000000,75.000000,1181.000000,18.000000,415.587891,1209,77,1170,18,1125.000000,1189,45
228,2,10,10,0,0,0.638344,4,26.734051,166.000000,25786.666016,316.500000,213.000000,309.734650,213.995728,1172.000000,-0.913220,53.000000,34.972694,12.000000,0.995948,0.089927,0.089927,-0.995948,15.865606,6.242578,-0.354183,40988.000000,83.968536,9.856159,38,70.727921,67.067131,0,315,215,350.000000,216.000000,283.000000,219.000000,374.534058,350,226,283,200,1172.000000,309,213
228,3,15,15,0,0,0.765152,4,12.428463,31.000000,170.666672,651.500000,362.500000,652.108887,362.905945,404.000000,-0.332960,17.000000,11.383663,4.000000,0.995248,-0.097377,-0.097377,-0.995248,5.804427,5.619168,-0.484848,4599.000000,7.771119,7.458457,19,26.313709,23.345236,0,652,363,663.000000,368.000000,640.000000,364.000000,141.710678,663,373,640,352,404.000000,652,362
228,4,19,19,0,0,0.496522,5,18.346493,115.800003,19142.199219,583.500000,552.000000,576.483337,552.360779,571.000000,-0.060472,17.000000,10.626970,4.000000,0.997369,0.072492,0.072492,-0.997369,12.201286,4.957386,-0.218934,6068.000000,5.810061,27.692389,2,55.384777,49.162994,0,582,556,559.000000,557.000000,608.000000,553.000000,55.384777,608,563,559,541,571.000000,576,552
228,5,12,12,0,0,0.645594,5,22.060579,111.000000,20012.000000,747.500000,659.000000,753.121643,660.182983,1011.000000,-1.172977,58.000000,37.198814,12.000000,0.996593,-0.082477,-0.082477,-0.996593,14.594857,6.148686,0.008913,37608.000000,106.647911,9.117640,32,63.798988,56.089214,0,749,661,774.000000,649.000000,719.000000,660.000000,291.764496,776,672,719,646,1011.000000,753,660
228,6,18,18,0,0,0.675763,4,22.340298,124.750000,14347.583008,755.000000,894.000000,749.592285,894.401917,1040.000000,-0.155825,55.000000,35.911537,6.000000,0.999372,0.035428,0.035428,-0.999372,13.978850,6.409770,-0.541142,37348.000000,111.655640,8.992431,35,63.041630,56.293873,0,754,894,728.000000,905.000000,783.000000,893.000000,314.735077,783,907,727,881,1040.000000,749,894
228,7,8,8,0,0,0.608889,4,26.462114,198.000000,38850.000000,430.000000,1031.000000,422.507690,1030.055908,1233.000000,-0.682963,52.000000,33.547443,6.000000,0.998862,-0.047694,-0.047694,-0.998862,18.481701,5.921594,-0.364058,41364.000000,113.654076,9.654604,37,77.798988,72.691124,0,430,1029,395.000000,1040.000000,467.000000,1030.000000,357.220337,467,1044,393,1018,1233.000000,422,1030
228,8,9,9,0,0,0.537634,4,25.491867,258.000000,87126.000000,825.500000,1199.000000,816.790833,1196.691650,1200.000000,-0.579410,58.000000,35.685833,5.000000,0.995810,-0.091446,-0.091446,-0.995810,17.528488,6.409562,-0.506846,42823.000000,132.922134,8.802515,42,79.798988,67.468513,0,822,1195,795.000000,1212.000000,861.000000,1198.000000,369.705627,861,1214,790,1184,1200.000000,816,1196
229,1,17,17,0,0,0.367327,4,21.047369,494.750000,303200.906250,1192.500000,48.500000,1191.114868,43.083549,1149.000000,-0.718392,61.000000,35.909485,6.000000,0.493980,-0.869473,0.869473,0.493980,18.916609,5.311108,-0.218128,41260.000000,136.040543,8.563910,51,84.154327,71.168816,0,1194,48,1214.000000,82.000000,1190.000000,15.000000,436.759460,1215,82,1170,15,1149.000000,1191,43
229,2,10,10,0,0,0.633516,4,24.754959,166.750000,28652.916016,316.000000,213.500000,310.019958,215.038162,1153.000000,-0.928711,51.000000,34.967041,12.000000,0.996217,0.086898,0.086898,-0.996217,15.509094,6.261535,-0.336400,40317.000000,83.617302,9.485839,40,69.384773,64.070274,0,316,216,348.000000,216.000000,284.000000,219.000000,379.433563,348,227,284,200,1153.000000,310,215
229,3,15,15,0,0,0.699275,4,12.155389,41.500000,279.000000,652.500000,362.000000,653.103638,362.619171,386.000000,-0.170038,17.000000,11.354922,4.000000,0.712591,0.701580,0.701580,-0.712591,5.774196,5.435232,-0.500772,4383.000000,7.342942,6.688954,21,29.142136,8.544003,0,652,363,662.000000,361.000000,659.000000,353.000000,140.468033,664,373,641,351,386.000000,653,362
229,4,19,19,0,0,0.755853,4,12.855879,36.500000,323.666656,565.500000,551.000000,564.787598,551.369446,452.000000,-0.387219,17.000000,10.590708,4.000000,0.981521,0.191353,0.191353,-0.981521,6.541897,5.594112,-0.192594,4787.000000,6.949737,7.485522,21,29.556349,24.083189,0,565,551,554.000000,558.000000,578.000000,556.000000,157.195953,578,562,553,540,452.000000,564,551
229,5,-1,-1,0,0,0.557851,4,7.684298,26.750000,428.250000,590.500000,553.000000,588.874084,553.385193,135.000000,-0.353256,14.000000,10.555555,8.000000,0.991565,-0.129612,-0.129612,-0.991565,5.376479,2.303699,0.221300,1425.000000,1.802469,4.885618,12,22.656855,21.377558,0,590,554,580.000000,557.000000,601.000000,553.000000,58.627419,601,558,580,548,135.000000,588,553
229,6,12,12,0,0,0.633048,5,25.073021,128.800003,31989.699219,765.000000,658.000000,772.029724,659.226807,1111.000000,-0.905886,58.000000,37.558956,11.000000,0.992436,-0.122764,-0.122764,-0.992436,15.826020,6.323173,-0.244747,41728.000000,119.195221,9.071204,37,70.627419,63.890530,0,767,660,794.000000,645.000000,733.000000,664.000000,335.634552,797,671,733,645,1111.000000,772,659
229,7,18,18,0,0,0.687831,4,21.955299,118.000000,14634.000000,750.500000,893.000000,745.596130,894.095215,1040.000000,-0.201075,55.000000,35.872116,6.000000,0.996971,0.077768,0.077768,-0.996971,13.871539,6.432607,-0.562077,37307.000000,114.836533,9.946071,33,59.970562,53.150730,0,749,894,726.000000,882.000000,778.000000,893.000000,328.220337,778,906,723,880,1040.000000,745,894
229,8,8,8,0,0,0.622781,4,28.028738,191.250000,39474.917969,429.500000,1030.500000,421.027710,1029.855103,1263.000000,-0.624876,55.000000,33.828186,6.000000,0.999367,-0.035584,-0.035584,-0.999367,19.341290,5.826777,-0.397166,42725.000000,113.537384,9.674594,38,81.384773,76.791924,0,429,1030,392.000000,1040.000000,468.000000,1029.000000,367.634552,468,1043,391,1018,1263.000000,421,1029
229,9,9,9,0,0,0.563380,4,25.282618,232.500000,74803.664062,817.000000,1199.500000,809.211670,1197.140015,1200.000000,-0.526603,56.000000,35.595001,6.000000,0.994271,-0.106885,-0.106885,-0.994271,17.330250,6.417269,-0.555386,42714.000000,136.174301,9.253262,39,77.970566,55.362442,0,814,1196,799.000000,1213.000000,852.000000,1197.000000,360.877197,852,1214,782,1185,1200.000000,809,1197
230,1,17,17,0,0,0.413156,5,20.256855,317.600006,177870.796875,1192.000000,44.500000,1191.244141,39.609123,1118.000000,-0.799952,59.000000,34.816635,7.000000,0.446544,-0.894762,0.894762,0.446544,18.204586,5.332047,-0.015927,38925.000000,133.951172,8.722348,43,82.083260,62.817196,0,1193,44,1209.000000,77.000000,1194.000000,16.000000,375.060974,1212,77,1172,12,1118.000000,1191,39
230,2,10,10,0,0,0.631777,4,27.169228,171.500000,27963.000000,318.000000,215.000000,310.720490,215.962616,1177.000000,-0.893326,52.000000,35.098557,12.000000,0.996129,0.087902,0.087902,-0.996129,16.075506,6.227002,-0.371470,41311.000000,83.638542,10.086662,36,73.213203,66.287254,0,317,217,352.000000,217.000000,287.000000,204.000000,363.119843,352,228,284,202,1177.000000,310,215
230,3,15,15,0,0,0.697464,4,12.200498,41.750000,208.916672,653.500000,362.000000,654.228577,362.314301,385.000000,-0.380102,18.000000,11.374026,4.000000,0.669462,-0.742847,0.742847,0.669462,5.766203,5.409456,-0.429937,4379.000000,7.444520,7.780509,20,26.313709,15.264338,0,654,363,665.000000,364.000000,657.000000,351.000000,155.610168,665,373,642,351,385.000000,654,362
230,4,19,19,0,0,0.560909,5,18.606236,96.599998,14854.299805,574.500000,551.500000,567.886536,551.781189,617.000000,0.202783,17.000000,10.627229,4.000000,0.997878,0.065114,0.065114,-0.997878,12.330804,4.936461,-0.351573,6557.000000,5.579031,27.606602,2,55.213203,49.254440,0,573,555,550.000000,558.000000,599.000000,553.000000,55.213203,599,562,550,541,617.000000,567,551
230,5,12,12,0,0,0.635747,4,27.386940,161.000000,46920.000000,778.500000,656.500000,786.717102,657.857666,1124.000000,-0.785148,58.000000,37.177937,9.000000,0.990383,-0.138353,-0.138353,-0.990383,15.902082,6.343825,-0.222286,41788.000000,111.505707,9.127444,32,74.284271,67.720009,0,780,659,810.000000,644.000000,745.000000,663.000000,292.078217,812,669,745,644,1124.000000,786,657
230,6,18,18,0,0,0.670130,4,21.105556,127.000000,14835.333008,747.000000,892.500000,742.512573,893.514526,1032.000000,-0.180178,56.000000,36.276161,6.000000,0.996235,0.086696,0.086696,-0.996235,13.739141,6.418781,-0.625840,37437.000000,115.213463,9.666277,32,59.970562,54.744862,0,746,894,720.000000,885.000000,774.000000,894.000000,309.320862,774,906,720,879,1032.000000,742,893
230,7,8,8,0,0,0.617308,4,28.685066,199.000000,43974.667969,428.500000,1030.500000,419.769470,1029.743774,1284.000000,-0.631501,55.000000,33.979752,6.000000,0.998860,-0.047735,-0.047735,-0.998860,19.793388,5.811636,-0.434306,43630.000000,112.709869,17.888226,10,83.384773,78.771820,0,428,1029,390.000000,1039.000000,468.000000,1028.000000,178.882248,468,1043,389,1018,1284.000000,419,1029
230,8,9,9,0,0,0.562381,4,25.257545,229.750000,83736.914062,813.500000,1199.500000,804.932251,1197.285400,1181.000000,-0.509509,55.000000,35.504658,5.000000,0.991162,-0.132659,-0.132659,-0.991162,17.235319,6.399489,-0.600989,41931.000000,136.861328,9.035699,37,80.798988,54.083271,0,810,1196,797.000000,1213.000000,848.000000,1195.000000,334.320862,848,1214,779,1185,1181.000000,804,1197
231,1,17,17,0,0,0.387052,4,19.964684,445.000000,256530.000000,1189.500000,40.500000,1190.111206,35.696621,1124.000000,-0.977097,58.000000,33.508007,7.000000,0.456467,-0.889740,0.889740,0.456467,18.608416,5.342007,0.116982,37663.000000,139.353134,9.119147,39,78.911690,66.407829,0,1192,40,1211.000000,72.000000,1190.000000,9.000000,355.646759,1211,73,1168,8,1124.000000,1190,35
231,2,10,10,0,0,0.606765,4,19.268385,186.000000,28050.000000,314.500000,215.000000,314.501740,214.101913,1148.000000,-0.860468,52.000000,35.315331,16.000000,0.580652,-0.814152,0.814152,0.580652,12.979026,7.530634,-0.224449,40542.000000,55.097431,10.730012,33,59.698486,47.010635,0,314,215,336.000000,228.000000,293.000000,209.000000,354.090393,336,236,293,194,1148.000000,314,214
231,3,15,15,0,0,0.690435,4,12.428108,44.500000,153.000000,654.000000,362.000000,654.629700,362.176331,397.000000,-0.368632,18.000000,11.420655,4.000000,0.736203,0.676760,0.676760,-0.736203,5.742905,5.565454,-0.393209,4534.000000,7.785266,7.776955,20,27.313709,19.849434,0,654,363,666.000000,366.000000,653.000000,351.000000,155.539108,666,373,642,351,397.000000,654,362
231,4,19,19,0,0,0.576364,4,18.689959,116.500000,13953.666992,572.500000,550.500000,566.454285,551.153015,634.000000,0.117338,17.000000,10.660883,4.000000,0.998453,0.055597,0.055597,-0.998453,12.204553,4.952507,-0.388481,6759.000000,5.539574,27.071068,2,54.142136,49.254440,0,571,553,548.000000,557.000000,597.000000,552.000000,54.142136,597,561,548,540,634.000000,566,551
231,5,12,12,0,0,0.649184,7,26.624371,86.000000,29054.000000,790.500000,655.500000,798.119385,657.213623,1114.000000,-0.659922,60.000000,36.863556,7.000000,0.989340,-0.145622,-0.145622,-0.989340,15.744167,6.267044,-0.288183,41066.000000,125.762352,9.062976,33,73.698486,65.969688,0,793,658,822.000000,646.000000,758.000000,662.000000,299.078217,823,668,758,643,1114.000000,798,657
231,6,18,18,0,0,0.700337,4,21.203356,111.250000,11180.916992,744.000000,892.000000,740.396179,893.188477,1040.000000,-0.235760,57.000000,36.485577,6.000000,0.995069,0.099186,0.099186,-0.995069,13.755020,6.421810,-0.622437,37945.000000,117.999794,9.327888,32,60.556351,54.451813,0,743,894,717.000000,887.000000,771.000000,894.000000,298.492432,771,905,717,879,1040.000000,740,893
231,7,8,8,0,0,0.595370,5,28.286613,174.800003,58365.699219,428.500000,1031.000000,418.881805,1029.629883,1286.000000,-0.572280,53.000000,33.965786,6.000000,0.998520,-0.054391,-0.054391,-0.998520,19.986103,5.852678,-0.430271,43680.000000,111.844864,18.019596,10,85.870056,79.075912,0,427,1029,390.000000,1041.000000,468.000000,1028.000000,180.195953,468,1044,389,1018,1286.000000,418,1029
231,8,9,9,0,0,0.557277,4,24.895676,235.750000,69161.585938,811.000000,1198.500000,803.022766,1196.644531,1187.000000,-0.546297,56.000000,35.591408,4.000000,0.996100,-0.088229,-0.088229,-0.996100,17.371161,6.231460,-0.573549,42247.000000,140.790924,9.282286,40,78.970566,57.567352,0,808,1196,791.000000,1213.000000,846.000000,1196.000000,371.291412,846,1213,776,1184,1187.000000,803,1196
232,1,17,17,0,0,0.336601,4,20.582888,558.250000,384810.906250,1190.000000,40.500000,1188.724609,35.541042,1133.000000,-1.011420,59.000000,33.361870,7.000000,0.538084,-0.842891,0.842891,0.538084,19.457893,5.248520,0.112666,37799.000000,140.912292,8.934332,38,82.325905,73.593475,0,1191,40,1215.000000,71.000000,1165.000000,17.000000,339.504608,1215,73,1165,8,1133.000000,1188,35
232,2,10,10,0,0,0.669140,4,17.674040,133.750000,14594.250000,311.000000,206.000000,312.269867,205.866913,1082.000000,-0.936148,50.000000,34.138634,16.000000,0.259953,-0.965621,0.965621,0.259953,13.056814,7.102123,-0.271907,36938.000000,53.372646,10.346307,27,59.284271,38.013157,0,312,207,327.000000,229.000000,326.000000,191.000000,279.350281,327,230,295,182,1082.000000,312,205
232,3,15,15,0,0,0.692029,4,12.069165,42.500000,303.000000,654.500000,362.000000,655.282715,362.363861,382.000000,-0.387737,17.000000,11.397905,5.000000,0.603575,-0.797306,0.797306,0.603575,5.869094,5.348927,-0.475166,4354.000000,7.187221,7.785534,16,29.142136,12.529964,0,654,363,665.000000,362.000000,659.000000,351.000000,124.568542,666,373,643,351,382.000000,655,362
232,4,-1,-1,0,0,0.546875,4,5.869593,21.750000,512.250000,631.500000,366.500000,631.771423,366.723816,105.000000,0.122189,14.000000,10.952381,7.000000,0.805466,-0.592643,-0.592643,-0.805466,4.500067,1.969267,0.014821,1150.000000,1.778685,4.387006,10,18.899494,16.155495,0,632,367,624.000000,370.000000,639.000000,364.000000,43.870056,639,372,624,361,105.000000,631,366
232,5,19,19,0,0,0.531703,4,17.889103,129.250000,17214.250000,570.500000,550.000000,564.415649,550.812622,587.000000,-0.191019,16.000000,10.558773,4.000000,0.995354,0.096279,0.096279,-0.995354,11.708911,5.138804,-0.366288,6198.000000,5.977380,26.399494,2,52.798988,47.169907,0,569,554,547.000000,556.000000,594.000000,552.000000,52.798988,594,561,547,539,587.000000,564,550
232,6,12,12,0,0,0.630435,5,27.815018,132.600006,44237.800781,797.000000,655.500000,805.649841,656.898315,1131.000000,-0.581639,59.000000,36.868259,7.000000,0.990155,-0.139973,-0.139973,-0.990155,16.115599,6.292585,-0.325573,41698.000000,123.923401,13.685400,17,75.870056,68.883957,0,798,658,830.000000,646.000000,763.000000,662.000000,232.651810,831,668,763,643,1131.000000,805,656
232,7,18,18,0,0,0.703030,4,21.351673,110.250000,12441.583008,743.000000,892.000000,738.878357,893.038330,1044.000000,-0.193268,57.000000,36.540230,5.000000,0.994924,0.100624,0.100624,-0.994924,13.837807,6.403557,-0.646406,38148.000000,120.409302,10.122690,33,58.970562,51.923019,0,742,893,720.000000,880.000000,770.000000,894.000000,334.048767,770,905,716,879,1044.000000,738,893
232,8,8,8,0,0,0.586191,4,28.348154,226.250000,56341.582031,428.000000,1030.000000,418.703583,1029.127197,1282.000000,-0.584331,56.000000,34.010139,6.000000,0.999112,-0.042139,-0.042139,-0.999112,19.994692,5.838022,-0.438549,43601.000000,112.089600,13.023970,23,83.970566,79.630394,0,427,1029,389.000000,1038.000000,468.000000,1028.000000,299.551300,468,1043,388,1017,1282.000000,418,1029
